iter	Passed	Remaining
363	4360	7619
364	4367	7598
365	4376	7580
366	4384	7561
367	4390	7540
368	4398	7522
369	4405	7501
370	4411	7479
371	4416	7455
372	4424	7436
373	4429	7414
374	4434	7390
375	4440	7368
376	4447	7349
377	4453	7328
378	4460	7308
379	4467	7289
380	4473	7267
381	4477	7244
382	4482	7220
383	4488	7200
384	4494	7179
385	4501	7160
386	4505	7137
387	4510	7114
388	4515	7092
389	4521	7072
390	4527	7051
391	4532	7029
392	4537	7008
393	4543	6987
394	4548	6966
395	4554	6946
396	4559	6925
397	4567	6908
398	4575	6891
399	4581	6872
400	4589	6856
401	4598	6841
402	4608	6826
403	4613	6805
404	4620	6787
405	4626	6768
406	4632	6749
407	4637	6728
408	4642	6708
409	4649	6690
410	4657	6674
411	4663	6656
412	4669	6636
413	4673	6615
414	4677	6594
415	4681	6572
416	4686	6551
417	4692	6533
418	4699	6515
419	4705	6497
420	4712	6480
421	4717	6461
422	4724	6444
423	4731	6427
424	4736	6408
425	4742	6390
426	4748	6372
427	4754	6353
428	4759	6334
429	4763	6314
430	4767	6294
431	4774	6277
432	4778	6257
433	4784	6240
434	4790	6221
435	4796	6204
436	4803	6189
437	4810	6172
438	4819	6158
439	4825	6141
440	4832	6126
441	4853	6126
442	4886	6143
443	4905	6142
444	4913	6128
445	4942	6139
446	4958	6134
447	4968	6121
448	4980	6111
449	4989	6098
450	5012	6102
451	5043	6114
452	5050	6098
453	5056	6081
454	5065	6067
455	5072	6050
456	5078	6034
457	5084	6016
458	5088	5998
459	5094	5980
460	5101	5964
461	5106	5946
462	5111	5928
463	5116	5910
464	5122	5893
465	5127	5876
466	5133	5858
467	5139	5842
468	5144	5824
469	5151	5808
470	5157	5792
471	5162	5775
472	5168	5758
473	5173	5740
474	5179	5724
475	5187	5710
476	5194	5695
477	5203	5682
478	5211	5668
479	5219	5654
480	5224	5637
481	5235	5626
482	5240	5609
483	5245	5592
484	5251	5576
485	5258	5561
486	5262	5543
487	5269	5528
488	5275	5512
489	5280	5496
490	5285	5479
491	5290	5463
492	5296	5447
493	5301	5430
494	5305	5413
495	5309	5395
496	5314	5378
497	5318	5361
498	5324	5345
499	5327	5327
500	5333	5312
501	5337	5294
502	5341	5278
503	5345	5260
504	5349	5243
505	5354	5227
506	5358	5210
507	5362	5193
508	5367	5177
509	5369	5158
510	5372	5141
511	5374	5122
512	5377	5104
513	5379	5086
514	5381	5068
515	5385	5051
516	5389	5034
517	5393	5019
518	5397	5002
519	5401	4986
520	5405	4969
521	5409	4953
522	5411	4935
523	5416	4920
524	5422	4906
525	5427	4891
526	5434	4877
527	5439	4862
528	5445	4848
529	5452	4835
530	5457	4820
531	5465	4808
532	5471	4793
533	5477	4779
534	5483	4766
535	5490	4752
536	5496	4738
537	5501	4724
538	5506	4710
539	5512	4695
540	5516	4680
541	5521	4665
542	5525	4650
543	5531	4637
544	5536	4621
545	5541	4607
546	5546	4593
547	5550	4577
548	5554	4562
549	5559	4548
550	5563	4533
551	5567	4518
552	5571	4503
553	5577	4490
554	5582	4476
555	5586	4461
556	5591	4447
557	5594	4431
558	5599	4417
559	5602	4401
560	5608	4388
561	5614	4375
562	5619	4361
563	5623	4346
564	5628	4333
565	5633	4320
566	5649	4314
567	5655	4301
568	5662	4289
569	5671	4278
570	5678	4266
571	5685	4254
572	5693	4242
573	5701	4231
574	5710	4220
575	5726	4215
576	5760	4223
577	5801	4235
578	5809	4224
579	5826	4219
580	5833	4206
581	5843	4197
582	5855	4188
583	5861	4175
584	5868	4162
585	5875	4150
586	5881	4137
587	5885	4124
588	5894	4112
589	5901	4101
590	5906	4087
591	5915	4077
592	5928	4068
593	5936	4057
594	5943	4045
595	5950	4033
596	5957	4021
597	5963	4009
598	5969	3996
599	5975	3983
600	5982	3971
601	5988	3959
602	5995	3947
603	6001	3935
604	6008	3922
605	6015	3911
606	6022	3899
607	6027	3886
608	6033	3873
609	6040	3861
610	6047	3849
611	6052	3837
612	6058	3825
613	6065	3813
614	6072	3801
615	6078	3789
616	6085	3777
617	6092	3765
618	6098	3753
619	6104	3741
620	6112	3730
621	6118	3718
622	6124	3706
623	6132	3695
624	6139	3683
625	6150	3674
626	6158	3663
627	6165	3652
628	6172	3640
629	6179	3629
630	6185	3617
631	6193	3606
632	6199	3594
633	6206	3582
634	6212	3570
635	6217	3558
636	6221	3545
637	6227	3533
638	6231	3520
639	6235	3507
640	6241	3495
641	6246	3483
642	6252	3471
643	6258	3459
644	6264	3447
645	6270	3435
646	6276	3424
647	6281	3412
648	6287	3400
649	6293	3388
650	6299	3377
651	6305	3365
652	6312	3354
653	6319	3343
654	6326	3332
655	6331	3320
656	6342	3311
657	6359	3305
658	6395	3309
659	6416	3305
660	6443	3304
661	6470	3303
662	6494	3301
663	6521	3299
664	6540	3294
665	6550	3284
666	6557	3273
667	6563	3262
668	6570	3250
669	6576	3239
670	6581	3226
671	6587	3215
672	6594	3203
673	6600	3192
674	6607	3181
675	6614	3170
676	6621	3158
677	6627	3147
678	6633	3136
679	6640	3124
680	6647	3113
681	6653	3102
682	6660	3091
683	6666	3079
684	6672	3068
685	6677	3056
686	6683	3045
687	6689	3033
688	6696	3022
689	6702	3011
690	6708	2999
691	6716	2989
692	6720	2977
693	6729	2967
694	6739	2957
695	6746	2946
696	6751	2935
697	6757	2923
698	6764	2912
699	6770	2901
700	6776	2890
701	6781	2878
702	6786	2867
703	6792	2856
704	6798	2844
705	6802	2832
706	6808	2821
707	6814	2810
708	6820	2799
709	6827	2788
710	6833	2777
711	6839	2766
712	6846	2755
713	6853	2745
714	6861	2734
715	6868	2724
716	6876	2714
717	6886	2704
718	6896	2695
719	6904	2685
720	6911	2674
721	6918	2664
722	6925	2653
723	6932	2642
724	6937	2631
725	6942	2620
726	6948	2609
727	6954	2598
728	6960	2587
729	6965	2576
730	6972	2565
731	6980	2555
732	6987	2545
733	6993	2534
734	6998	2523
735	7004	2512
736	7009	2501
737	7014	2490
738	7020	2479
739	7026	2468
740	7032	2458
741	7038	2447
742	7044	2436
743	7050	2426
744	7057	2415
745	7064	2405
746	7072	2395
747	7078	2384
748	7083	2373
749	7089	2363
750	7095	2352
751	7102	2342
752	7107	2331
753	7114	2321
754	7119	2310
755	7126	2299
756	7132	2289
757	7135	2278
758	7139	2267
759	7145	2256
760	7153	2246
761	7160	2236
762	7167	2226
763	7171	2215
764	7178	2205
765	7184	2194
766	7192	2184
767	7197	2174
768	7202	2163
769	7209	2153
770	7225	2145
771	7232	2136
772	7239	2126
773	7245	2115
774	7252	2105
775	7258	2095
776	7264	2084
777	7270	2074
778	7275	2063
779	7280	2053
780	7284	2042
781	7290	2032
782	7296	2022
783	7300	2011
784	7306	2001
785	7310	1990
786	7316	1980
787	7320	1969
788	7324	1958
789	7328	1948
790	7334	1937
791	7339	1927
792	7344	1917
793	7350	1907
794	7357	1897
795	7363	1887
796	7368	1876
797	7374	1866
798	7381	1857
799	7390	1847
800	7398	1838
801	7404	1827
802	7411	1818
803	7415	1807
804	7422	1797
805	7427	1787
806	7434	1777
807	7437	1767
808	7444	1757
809	7453	1748
810	7462	1739
811	7470	1729
812	7477	1720
813	7485	1710
814	7491	1700
815	7497	1690
816	7502	1680
817	7508	1670
818	7515	1660
819	7521	1651
820	7527	1641
821	7534	1631
822	7538	1621
823	7545	1611
824	7555	1602
825	7561	1592
826	7567	1583
827	7573	1573
828	7578	1563
829	7585	1553
830	7592	1544
831	7602	1535
832	7610	1525
833	7616	1516
834	7621	1506
835	7626	1496
836	7633	1486
837	7639	1476
838	7644	1466
839	7651	1457
840	7656	1447
841	7659	1437
842	7663	1427
843	7668	1417
844	7672	1407
845	7678	1397
846	7684	1388
847	7689	1378
848	7694	1368
849	7700	1358
850	7707	1349
851	7715	1340
852	7723	1331
853	7735	1322
854	7742	1313
855	7749	1303
856	7755	1294
857	7758	1284
858	7763	1274
859	7768	1264
860	7772	1254
861	7776	1244
862	7780	1235
863	7785	1225
864	7791	1216
865	7797	1206
866	7803	1197
867	7807	1187
868	7813	1177
869	7817	1168
870	7820	1158
871	7825	1148
872	7830	1139
873	7837	1129
874	7839	1119
875	7841	1110
876	7851	1101
877	7859	1092
878	7865	1082
879	7871	1073
880	7879	1064
881	7887	1055
882	7893	1045
883	7897	1036
884	7902	1026
885	7908	1017
886	7913	1008
887	7919	998
888	7925	989
889	7928	979
890	7932	970
891	7939	961
892	7944	951
893	7950	942
894	7955	933
895	7960	924
896	7966	914
897	7972	905
898	7978	896
899	7984	887
900	7990	877
901	7995	868
902	8001	859
903	8007	850
904	8013	841
905	8018	831
906	8024	822
907	8030	813
908	8038	804
909	8045	795
910	8054	786
911	8062	777
912	8071	769
913	8080	760
914	8086	751
915	8093	742
916	8097	732
917	8102	723
918	8107	714
919	8113	705
920	8119	696
921	8125	687
922	8129	678
923	8133	669
924	8139	659
925	8144	650
926	8149	641
927	8151	632
928	8155	623
929	8160	614
930	8165	605
931	8169	596
932	8175	587
933	8180	578
934	8187	569
935	8191	560
936	8197	551
937	8203	542
938	8209	533
939	8213	524
940	8220	515
941	8224	506
942	8229	497
943	8233	488
944	8238	479
945	8243	470
946	8249	461
947	8255	452
948	8262	444
949	8268	435
950	8273	426
951	8278	417
952	8283	408
953	8289	399
954	8294	390
955	8301	382
956	8305	373
957	8310	364
958	8315	355
959	8320	346
960	8326	337
961	8332	329
962	8339	320
963	8345	311
964	8353	302
965	8359	294
966	8366	285
967	8371	276
968	8375	267
969	8381	259
970	8387	250
971	8393	241
972	8399	233
973	8402	224
974	8406	215
975	8412	206
976	8418	198
977	8424	189
978	8429	180
979	8434	172
980	8440	163
981	8447	154
982	8453	146
983	8460	137
984	8465	128
985	8471	120
986	8476	111
987	8482	103
988	8488	94
989	8495	85
990	8502	77
991	8508	68
992	8515	60
993	8520	51
994	8525	42
995	8533	34
996	8539	25
997	8545	17
998	8551	8
999	8557	0
