iter	Passed	Remaining
294	5719	7696
295	5744	7685
296	5752	7650
297	5766	7624
298	5773	7588
299	5779	7552
300	5792	7524
301	5799	7489
302	5807	7455
303	5829	7440
304	5834	7402
305	5849	7379
306	5862	7351
307	5867	7315
308	5873	7279
309	5887	7255
310	5909	7239
311	5931	7224
312	5950	7205
313	5956	7170
314	5964	7138
315	5975	7110
316	5991	7087
317	5995	7051
318	6012	7030
319	6040	7021
320	6056	6999
321	6061	6965
322	6077	6943
323	6093	6921
324	6116	6906
325	6152	6907
326	6170	6887
327	6183	6861
328	6201	6842
329	6220	6823
330	6239	6804
331	6248	6775
332	6264	6753
333	6279	6730
334	6307	6722
335	6360	6739
336	6366	6707
337	6387	6690
338	6401	6665
339	6420	6647
340	6438	6627
341	6455	6606
342	6461	6574
343	6468	6544
344	6477	6515
345	6485	6485
346	6510	6472
347	6528	6453
348	6534	6422
349	6552	6402
350	6568	6381
351	6586	6361
352	6596	6334
353	6602	6303
354	6610	6275
355	6630	6258
356	6637	6228
357	6657	6210
358	6675	6192
359	6684	6164
360	6701	6144
361	6721	6127
362	6743	6111
363	6762	6093
364	6768	6063
365	6774	6034
366	6790	6013
367	6799	5986
368	6808	5959
369	6823	5938
370	6839	5917
371	6855	5897
372	6874	5879
373	6882	5852
374	6900	5833
375	6918	5814
376	6934	5793
377	6953	5776
378	6970	5756
379	6986	5736
380	7003	5716
381	7023	5699
382	7045	5684
383	7066	5667
384	7083	5648
385	7091	5621
386	7109	5603
387	7140	5594
388	7162	5579
389	7185	5564
390	7207	5548
391	7226	5530
392	7254	5519
393	7264	5494
394	7289	5480
395	7308	5463
396	7327	5444
397	7335	5418
398	7364	5408
399	7383	5389
400	7400	5370
401	7420	5353
402	7452	5344
403	7481	5333
