iter	Passed	Remaining
588	1785	58849
589	1787	58817
590	1790	58786
591	1792	58754
592	1794	58726
593	1796	58689
594	1798	58661
595	1801	58645
596	1803	58611
597	1805	58573
598	1807	58550
599	1809	58513
600	1811	58478
601	1813	58451
602	1816	58421
603	1819	58423
604	1822	58415
605	1825	58413
606	1827	58393
607	1830	58372
608	1832	58350
609	1835	58351
610	1837	58304
611	1839	58278
612	1842	58264
613	1843	58217
614	1846	58200
615	1849	58206
616	1851	58177
617	1853	58131
618	1856	58115
619	1858	58078
620	1860	58069
621	1862	58035
622	1864	57999
623	1867	57974
624	1868	57923
625	1870	57892
626	1872	57859
627	1874	57827
628	1875	57770
629	1877	57735
630	1879	57706
631	1883	57718
632	1885	57685
633	1887	57661
634	1890	57642
635	1893	57645
636	1895	57618
637	1897	57571
638	1898	57534
639	1900	57500
640	1903	57473
641	1905	57441
642	1907	57436
643	1910	57413
644	1912	57381
645	1915	57375
646	1917	57342
647	1919	57325
648	1921	57303
649	1924	57297
650	1928	57320
651	1932	57341
652	1935	57346
653	1937	57327
654	1941	57327
655	1943	57301
656	1945	57273
657	1946	57223
658	1949	57206
659	1950	57168
660	1953	57159
661	1956	57145
662	1958	57122
663	1959	57068
664	1961	57032
665	1964	57021
666	1966	57008
667	1969	56991
668	1971	56974
669	1973	56946
670	1976	56926
671	1978	56897
672	1980	56876
673	1983	56871
674	1985	56838
675	1987	56811
676	1989	56790
677	1991	56766
678	1994	56741
679	1996	56730
680	1999	56730
681	2001	56702
682	2004	56680
683	2006	56651
684	2008	56622
685	2009	56578
686	2010	56525
687	2012	56501
688	2015	56500
689	2018	56480
690	2020	56447
691	2022	56421
692	2024	56397
693	2026	56384
694	2028	56358
695	2031	56349
696	2033	56314
697	2035	56287
698	2037	56266
699	2039	56238
700	2041	56209
701	2043	56185
702	2046	56164
703	2048	56135
704	2051	56135
705	2053	56107
706	2054	56064
707	2056	56041
708	2058	56016
709	2061	55996
710	2062	55965
711	2065	55945
712	2067	55925
713	2069	55893
714	2071	55881
715	2073	55855
716	2076	55837
717	2078	55817
718	2080	55798
719	2082	55761
720	2084	55739
721	2086	55713
722	2088	55686
723	2090	55651
724	2091	55603
725	2093	55577
726	2096	55566
727	2097	55529
728	2099	55508
729	2102	55489
730	2104	55469
731	2107	55473
732	2110	55462
733	2114	55493
734	2117	55513
735	2121	55517
736	2124	55535
737	2126	55512
738	2130	55517
739	2133	55524
740	2137	55543
741	2139	55524
742	2142	55520
743	2146	55552
744	2150	55573
745	2154	55604
746	2157	55595
747	2160	55596
748	2162	55580
749	2165	55577
750	2167	55565
751	2170	55549
752	2173	55546
753	2175	55523
754	2176	55478
755	2179	55474
756	2181	55456
757	2183	55436
758	2186	55426
759	2188	55409
760	2190	55388
761	2193	55378
762	2195	55358
763	2197	55334
764	2199	55309
765	2201	55283
766	2203	55264
767	2205	55231
768	2206	55188
769	2209	55182
770	2212	55168
771	2214	55149
772	2216	55135
773	2218	55105
774	2220	55094
775	2223	55082
776	2225	55061
777	2227	55041
778	2230	55024
779	2232	55018
780	2235	55002
781	2237	54988
782	2239	54971
783	2242	54956
784	2244	54937
785	2245	54898
786	2248	54899
787	2251	54895
788	2254	54884
789	2256	54867
790	2258	54854
791	2261	54842
792	2263	54823
793	2265	54808
794	2268	54794
795	2270	54781
796	2273	54780
797	2276	54778
798	2278	54753
799	2280	54740
800	2283	54727
801	2285	54701
802	2287	54685
803	2289	54661
804	2291	54643
805	2293	54621
806	2296	54613
807	2298	54593
808	2300	54573
809	2302	54553
810	2305	54540
811	2307	54524
812	2309	54510
813	2311	54480
814	2313	54457
815	2315	54443
816	2318	54440
817	2321	54428
818	2323	54407
819	2325	54385
820	2326	54348
821	2328	54327
822	2330	54302
823	2332	54285
824	2334	54264
825	2337	54249
826	2339	54229
827	2342	54234
828	2344	54215
829	2346	54195
830	2349	54194
831	2351	54175
832	2353	54156
833	2355	54136
834	2357	54101
835	2359	54077
836	2361	54057
837	2363	54039
838	2364	54005
839	2367	54001
840	2369	53979
841	2371	53966
842	2375	53973
843	2377	53955
844	2379	53936
845	2380	53897
846	2382	53879
847	2384	53859
848	2387	53844
849	2389	53841
850	2392	53838
851	2394	53816
852	2396	53791
853	2398	53775
854	2400	53757
855	2403	53752
856	2405	53734
857	2408	53723
858	2410	53715
859	2413	53707
860	2415	53689
861	2417	53673
862	2418	53641
863	2421	53633
864	2424	53631
865	2426	53607
866	2428	53597
867	2430	53577
