iter	Passed	Remaining
646	3899	2127
647	3905	2121
648	3909	2114
649	3914	2107
650	3918	2100
651	3923	2093
652	3928	2087
653	3933	2080
654	3938	2074
655	3943	2067
656	3949	2061
657	3954	2055
658	3957	2048
659	3961	2040
660	3966	2034
661	3971	2027
662	3977	2021
663	3983	2015
664	3988	2009
665	3994	2003
666	4000	1997
667	4007	1991
668	4013	1985
669	4018	1979
670	4026	1974
671	4030	1967
672	4035	1960
673	4039	1953
674	4042	1946
675	4047	1939
676	4052	1933
677	4055	1926
678	4060	1919
679	4065	1913
680	4069	1906
681	4073	1899
682	4077	1892
683	4081	1885
684	4086	1879
685	4091	1872
686	4095	1866
687	4100	1859
688	4106	1853
689	4110	1846
690	4113	1839
691	4118	1833
692	4123	1826
693	4128	1820
694	4134	1814
695	4139	1807
696	4143	1801
697	4148	1794
698	4153	1788
699	4158	1782
700	4161	1775
701	4164	1767
702	4169	1761
703	4173	1754
704	4178	1748
705	4182	1741
706	4187	1735
707	4191	1728
708	4196	1722
709	4200	1715
710	4203	1708
711	4208	1702
712	4213	1696
713	4219	1689
714	4225	1684
715	4232	1678
716	4237	1672
717	4242	1666
718	4247	1660
719	4253	1654
720	4259	1648
721	4263	1641
722	4268	1635
723	4274	1629
724	4279	1623
725	4284	1617
726	4287	1610
727	4293	1604
728	4296	1597
729	4302	1591
730	4306	1584
731	4310	1578
732	4314	1571
733	4319	1565
734	4323	1558
735	4328	1552
736	4332	1545
737	4335	1539
738	4340	1533
739	4346	1527
740	4351	1520
741	4356	1514
742	4361	1508
743	4365	1502
744	4371	1496
745	4377	1490
746	4383	1484
747	4391	1479
748	4396	1473
749	4403	1467
750	4410	1462
751	4416	1456
752	4422	1450
753	4425	1444
754	4430	1437
755	4434	1431
756	4438	1424
757	4443	1418
758	4447	1412
759	4451	1405
760	4456	1399
761	4462	1393
762	4466	1387
763	4472	1381
764	4478	1375
765	4484	1369
766	4491	1364
767	4496	1358
768	4500	1352
769	4505	1345
770	4510	1339
771	4514	1333
772	4520	1327
773	4525	1321
774	4530	1315
775	4535	1309
776	4540	1303
777	4544	1296
778	4549	1290
779	4554	1284
780	4560	1278
781	4565	1272
782	4571	1266
783	4577	1261
784	4582	1255
785	4588	1249
786	4593	1243
787	4598	1237
788	4604	1231
789	4610	1225
790	4616	1219
791	4621	1213
792	4626	1207
793	4629	1201
794	4634	1195
795	4639	1189
796	4645	1183
797	4652	1177
798	4656	1171
799	4662	1165
800	4667	1159
801	4672	1153
802	4678	1147
803	4684	1141
804	4690	1136
805	4696	1130
806	4702	1124
807	4709	1119
808	4714	1113
809	4722	1107
810	4729	1102
811	4737	1096
812	4744	1091
813	4751	1085
814	4758	1080
815	4764	1074
816	4770	1068
817	4775	1062
818	4779	1056
819	4785	1050
820	4790	1044
821	4796	1038
822	4801	1032
823	4807	1026
824	4814	1021
825	4821	1015
826	4829	1010
827	4835	1004
828	4840	998
829	4845	992
830	4850	986
831	4854	980
832	4859	974
833	4865	968
834	4870	962
835	4875	956
836	4881	950
837	4885	944
838	4889	938
839	4893	932
840	4899	926
841	4903	920
842	4909	914
843	4916	908
844	4921	902
845	4926	896
846	4932	890
847	4937	884
848	4942	879
849	4946	872
850	4951	866
851	4956	860
852	4962	855
853	4967	849
854	4971	843
855	4978	837
856	4982	831
857	4987	825
858	4993	819
859	5004	814
860	5013	809
861	5021	803
862	5027	798
863	5033	792
864	5038	786
865	5043	780
866	5050	774
867	5054	768
868	5061	762
869	5067	757
870	5073	751
871	5079	745
872	5084	739
873	5090	733
874	5097	728
875	5103	722
876	5108	716
877	5115	710
878	5121	705
879	5127	699
880	5133	693
881	5140	687
882	5147	682
883	5154	676
884	5162	670
885	5168	665
886	5173	659
887	5178	653
888	5183	647
889	5187	641
890	5193	635
891	5200	629
892	5204	623
893	5209	617
894	5213	611
895	5220	605
896	5225	600
897	5231	594
898	5235	588
899	5241	582
900	5246	576
901	5251	570
902	5256	564
903	5262	558
904	5269	553
905	5276	547
906	5281	541
907	5288	535
908	5295	530
909	5305	524
910	5315	519
911	5322	513
912	5327	507
913	5333	501
914	5337	495
915	5342	489
916	5347	484
917	5355	478
918	5362	472
919	5371	467
920	5378	461
921	5384	455
922	5392	449
923	5401	444
924	5407	438
925	5413	432
926	5419	426
927	5426	421
928	5433	415
929	5440	409
930	5448	403
931	5454	397
932	5461	392
933	5466	386
934	5473	380
935	5479	374
936	5485	368
937	5490	362
938	5495	357
939	5501	351
940	5508	345
941	5514	339
942	5520	333
943	5525	327
944	5531	321
945	5537	316
946	5542	310
947	5547	304
948	5551	298
949	5557	292
950	5562	286
951	5567	280
952	5573	274
953	5578	268
954	5583	263
955	5587	257
956	5592	251
957	5599	245
958	5605	239
959	5611	233
960	5617	227
961	5625	222
962	5632	216
963	5639	210
964	5645	204
965	5651	198
966	5656	193
967	5663	187
